MajorLinkerVersion,MinorOperatingSystemVersion,MajorSubsystemVersion,SizeOfStackReserve,TimeDateStamp,MajorOperatingSystemVersion,Characteristics,ImageBase,Subsystem,MinorImageVersion,MinorSubsystemVersion,SizeOfInitializedData,DllCharacteristics,DirectoryEntryExport,ImageDirectoryEntryExport,CheckSum,DirectoryEntryImportSize,SectionMaxChar,MajorImageVersion,AddressOfEntryPoint,SectionMinEntropy,SizeOfHeaders,SectionMinVirtualsize,malware
11,1,5,1048576,1326755838,5,258,4194304,2,1,1,711168,32832,0,0,874359,97,3221225536,5,103346,4.655330125,1024,6838,1
9,0,5,1048576,1352445278,5,770,4194304,2,0,0,705536,33024,0,0,553865,8,3758096608,0,852414,4.328407728,512,3368,1
9,0,5,1048576,1397641030,5,258,4194304,2,0,0,331776,33088,0,0,2018320208,98,3221225536,0,10010,5.533602423,1024,6432,1
10,1,5,1048576,1438594507,5,258,4194304,2,0,1,75776,33088,0,0,205533,100,3221225536,0,58012,3.174084776,1024,11034,1
10,1,5,1048576,1420977060,5,8450,268435456,2,0,1,77312,320,5,248576,338739,202,3489660992,0,132151,0,1024,64,1
8,0,4,4194304,933676282,4,302,4194304,3,0,0,12288,1024,0,0,0,0,3758096480,0,96328,5.337362048,4096,45056,1
8,0,4,1048576,1387167210,4,8450,268435456,2,0,0,7168,256,7,15936,75120,74,3221225536,0,7131,0.278747324,1024,546,1
6,0,4,1048576,1290097655,4,271,4194304,2,0,0,35328,0,0,0,153019,122,3221226048,0,84740,0.020393135,1024,4,1
9,0,5,1048576,1304044401,5,259,4194304,2,0,0,8192,32768,0,0,236441,332,3758096512,0,215471,4.473090232,4096,8192,1
11,1,5,1048576,1434440424,5,258,3342336,2,0,1,716800,33024,0,0,809281,83,3221225536,0,43546,2.73797683,1024,12500,1
8,0,5,1048576,1341571068,4,35,5368709120,2,0,2,16896,32768,0,0,81114,121,3221225536,0,1073787261,0,1024,712,1
9,1,5,1048576,1395663322,5,258,4194304,2,1,1,0,6144,0,0,0,76,3221225536,5,33112,2.67692625,1024,3074,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,10752,32768,0,0,0,96,3221225536,6,42488,0,1024,8,1
9,0,5,1048576,1395329329,5,258,4194304,2,0,0,322048,33088,0,0,2018238336,83,3221225536,0,9481,3.554523944,1024,6254,1
6,0,4,1048576,1268912020,4,271,4194304,2,40,0,32768,0,0,0,590595,30,3221225536,1,4404,0,4096,12028,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,21504,32768,0,0,2770283,114,3221225536,6,49600,0,1024,8,1
2,0,5,1048576,1355538893,5,33166,4194304,2,0,0,33792,0,0,0,214110,0,3758096416,0,37060,0,1024,8,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,297984,34112,0,0,320421,41,3221225536,6,5339,0,1024,348,1
6,0,4,1048576,1335337706,4,271,4194304,2,8,0,20480,0,0,0,268172,47,3221225536,7,4572,0,4096,8284,1
7,0,4,1048576,1272874291,4,271,4194304,2,0,0,75264,0,0,0,11924193,0,3221225536,0,148943,0,1024,2364,1
11,1,5,1048576,1395069722,5,258,4194304,2,0,1,356352,33088,0,0,2018264344,73,3221225536,0,13382,2.495880992,1024,16322,1
9,2,5,1048576,1183636374,5,34,5368709120,3,0,2,92672,32768,0,0,0,145,3758096480,0,208222,2.750262775,1024,9216,1
2,0,5,1048576,1416347844,5,33166,4194304,2,0,0,933888,0,0,0,0,589,3221225536,0,4896340,0,1024,24,1
9,0,5,1048576,1406108120,5,258,4194304,2,0,0,421376,33088,0,0,2018103056,7,3758096416,0,15230,0.297500557,1024,512,1
9,0,5,1048576,1404467864,5,258,4194304,2,0,0,692224,33088,0,0,2018198296,7,3758096416,0,12799,0.269373121,1024,512,1
11,1,5,1048576,1377818199,5,258,4194304,2,1,1,693760,32832,0,0,919162,99,3221225536,5,174646,4.581251416,1024,7542,1
9,0,5,1048576,1320243700,5,259,4194304,2,0,0,8192,32768,0,0,294525,15,3758096512,0,539904,0,4096,8192,1
6,0,4,1048576,1293608220,4,271,4194304,2,0,0,3584,0,1,29600,0,31,3758096416,0,8799,2.657050797,1024,931,1
11,1,5,1048576,1408620493,5,258,4194304,2,1,1,38400,32832,0,0,753960,80,3221225536,5,53175,2.136651272,1024,5700,1
11,1,5,1048576,1359297616,5,258,4194304,2,1,1,693760,32832,0,0,966144,99,3221225536,5,182566,4.842502075,1024,7504,1
8,0,4,1048576,1321005981,4,259,4194304,2,0,0,0,256,0,0,890017,12,3758096416,0,671788,1.212820177,4096,4096,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,3242222680,96,3221225536,6,42488,0,1024,8,1
6,0,4,1048576,1437224948,4,271,4194304,2,0,0,61440,0,0,0,513248,110,3221225536,0,348633,0.003281865,4096,128,1
2,0,5,1048576,1427204197,5,36831,4194304,2,0,0,77824,0,0,0,1151973,18,3758096512,0,3137936,0,4096,77824,1
2,0,5,1048576,1335280927,5,33167,4194304,2,0,0,49152,0,0,0,814620,18,3758096512,0,2258544,0,4096,49152,1
2,0,4,2097152,1386596467,4,783,4194304,2,0,0,157184,0,0,0,0,43,3227516992,1,4416,0,1024,24,1
6,0,4,4194304,2694881440,4,271,4194304,2,1,0,122880,32768,0,0,0,101,3758096480,5,143360,3.777837435,1024,1932,1
10,0,5,1048576,1330111204,5,258,4194304,2,0,0,489984,34112,0,0,0,172,3221225600,6,14511,0,1024,4054,1
6,0,4,1048576,1336074257,4,271,4194304,2,8,0,24576,0,0,0,286608,40,3221225536,7,4512,0,4096,4396,1
6,0,4,1048576,1290097655,4,271,4194304,2,0,0,35328,0,0,0,153019,122,3221226048,0,84740,0.020393135,1024,4,1
12,1,5,1048576,1438265500,5,258,4194304,2,0,1,511488,33088,0,0,708544,67,3221225536,16,71860,4.586552936,1024,7464,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,309760,34112,0,0,380071,41,3221225536,6,5339,0,1024,348,1
10,1,5,1048576,1354262581,5,259,4194304,2,0,1,1126400,32768,0,0,102628,58,3221225536,0,11295,0.406802468,2048,22,1
6,0,4,1048576,1260053452,4,271,4194304,2,0,0,164864,32768,0,0,647645,155,3221225600,6,12538,0,1024,4764,1
11,1,5,4000000,1359900477,5,258,4194304,2,1,1,317952,33792,0,0,364196,3,3221225536,5,6192,0.060891819,1024,1478,1
9,1,5,524288,1247529507,6,34,4294967296,2,1,2,170496,32832,0,0,286493,152,3221225536,6,51656,0.201344328,1024,324,1
12,0,6,1048576,1441291027,6,258,4194304,2,0,0,1107968,33088,0,0,1593573,348,3221225536,0,333631,4.528887266,1024,25928,1
2,0,4,2097152,1364967660,4,783,4194304,2,0,0,172544,0,0,0,195791,72,3227516992,1,4416,0,1024,24,1
2,0,4,2097152,1115398493,4,527,4194304,3,0,0,7680,0,0,0,41939,87,3758096416,1,4096,0,1024,144,1
11,1,5,4000000,1355571186,5,258,4194304,2,1,1,237568,32832,0,0,381229,63,3221225536,5,126923,3.059464906,1024,6594,1
11,1,5,1048576,1402507454,5,258,4194304,2,0,1,367104,33088,0,0,2018343704,87,3221225536,0,19657,3.951985437,1024,15284,1
9,2,5,1048576,1343417297,5,34,5368709120,2,0,2,42496,33088,0,0,173558,129,3221225536,0,84396,2.070864836,1024,670,1
11,1,5,4000000,1326611218,5,258,4194304,2,1,1,322560,33792,0,0,363690,2,3221225536,5,10192,1.559509001,1024,1606,1
11,1,5,1048576,1400147830,5,258,4194304,2,0,1,380928,33088,0,0,2018361112,88,3221225536,0,20004,4.010981668,1024,15284,1
11,1,5,1048576,1417700004,5,259,4194304,2,0,1,1401344,33024,0,0,1171703,8,3758096416,0,51830,6.06265306,1024,40960,1
10,1,5,524288,1299587833,6,34,4294967296,2,1,2,458752,33088,0,0,384556,154,3221225536,6,50000,0.217769955,1024,324,1
9,0,5,1048576,1411239185,5,259,4194304,2,0,0,31744,32768,0,0,0,137,3221225536,0,19034,4.609061959,1024,7000,1
11,1,5,4000000,1383584437,5,258,4194304,2,1,1,796672,32832,0,0,1170987,83,3221225536,5,119050,4.791134302,1024,9604,1
2,0,5,1048576,1412009840,5,33166,4194304,2,0,0,949760,0,0,0,0,589,3221225536,0,4867668,0,1024,24,1
11,1,5,1048576,1355916971,5,258,4194304,2,1,1,59904,32832,0,0,746584,97,3221225536,5,71447,2.199004959,1024,8192,1
2,0,4,0,1248020731,4,41358,4194304,2,0,0,262144,0,1,708608,0,427,3221225536,0,645224,0,1024,84,1
6,0,4,1048576,1260053441,4,271,4194304,2,0,0,119808,32768,0,0,2018518872,155,3221225600,6,12491,0,1024,4496,1
11,1,5,4000000,1376203892,5,258,4194304,2,1,1,276992,32832,0,0,345943,67,3221225536,5,29756,2.147174458,1024,5140,1
15,0,4,1048576,1299829942,4,33166,4194304,2,0,0,5632,0,0,0,34535,4,3791650912,0,64988,5.784167019,1024,8192,1
9,1,5,524288,1247529507,6,34,4294967296,2,1,2,199680,32832,0,0,270787,152,3221225536,6,51656,0.201344328,1024,324,1
11,1,5,1048576,1394726813,5,259,4194304,2,0,1,66560,33024,0,0,203536,106,3221225536,0,69259,2.516463881,1024,6022,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,321024,34112,0,0,396253,41,3221225536,6,5339,0,1024,348,1
11,1,5,1048576,1352840822,5,258,4194304,2,1,1,616448,32832,0,0,903776,99,3221225536,5,250614,4.821389819,1024,7414,1
9,0,5,1048576,1406108120,5,258,4194304,2,0,0,421376,33088,0,0,2018103064,7,3758096416,0,15230,0.297500557,1024,512,1
9,0,4,1048576,1373162927,4,270,4194304,2,0,0,68096,0,0,0,0,96,3221225536,0,12440,4.795049933,1024,1012,1
9,1,5,524288,1247529507,6,34,4294967296,2,1,2,2270720,32832,0,0,2279806,152,3221225536,6,51656,0.201344328,1024,324,1
10,1,5,1048576,1365958314,5,8450,268435456,2,0,1,2048,320,1,8544,0,8,3221225536,0,4267,0,1024,126,1
11,1,5,4000000,1365732791,5,258,4194304,2,1,1,249856,32832,0,0,410618,66,3221225536,5,125323,3.028603073,1024,6628,1
8,2,5,262144,1281368819,5,34,65536,1,2,2,38400,0,0,0,173091,132,3758096480,5,362076,0,1024,24,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,309760,34112,0,0,339375,41,3221225536,6,5339,0,1024,348,1
9,2,5,262144,1247533492,5,8450,473956352,2,2,2,41984,0,5,183328,239958,119,3221225536,5,74759,4.37970405,1024,9964,1
9,1,6,262144,1240371148,6,258,16777216,2,1,1,5120,33088,0,0,49641,93,3221225536,6,11200,0.87066118,1024,1040,1
9,1,5,1048576,1332027307,5,258,4194304,2,0,1,170496,0,0,0,539046,44,3221225536,0,283388,4.01996338,1024,268,1
12,1,5,1048576,1431401995,5,8482,268435456,3,0,1,91648,320,37,199888,221552,83,3221225536,0,49208,3.583890953,1024,1472,1
9,0,4,1048576,1291498586,4,258,4194304,2,0,0,108544,0,0,0,289108,108,3221225536,0,156788,0,1024,3208,1
9,0,5,1048576,1397061105,5,258,4194304,2,0,0,324608,33088,0,0,2018312520,98,3221225536,0,8981,5.545931864,1024,6420,1
11,1,5,1048576,1356226385,5,258,4194304,2,1,1,719360,32832,0,0,854710,95,3221225536,5,71826,5.256963871,1024,6202,1
9,0,5,1048576,1406108120,5,258,4194304,2,0,0,421376,33088,0,0,2018103056,7,3758096416,0,15230,0.297500557,1024,512,1
6,0,4,1048576,1290097655,4,271,4194304,2,0,0,35328,0,0,0,153019,122,3221226048,0,84740,0.020393135,1024,4,1
6,0,4,1048576,1319523933,4,8462,473956352,2,0,0,471040,0,4,841312,1308802,2,3758096608,0,1273952,4.159874516,4096,8,1
2,0,4,2097152,1318438070,4,783,4194304,3,0,0,42496,0,0,0,0,131,3761242176,1,4400,0,1024,736,1
6,0,4,1048576,944170767,4,271,4194304,2,0,0,16384,0,0,0,0,40,3758096416,0,13831,2.337274998,4096,1836,1
12,1,5,1048576,1439481072,5,8450,268435456,2,0,1,934912,320,2,7134372,0,19,3758096480,0,11985205,0,1024,24,1
9,0,5,4194304,1230109207,5,291,4194304,2,0,0,8192,32768,0,0,0,21,3758096512,0,686832,0,4096,8192,1
6,0,4,1048576,1063093743,4,271,4194304,2,0,0,45056,0,0,0,0,212,3758096448,0,9003,2.311033284,4096,14560,1
11,1,5,1048576,1408892604,5,258,4194304,2,1,1,38400,32832,0,0,713927,80,3221225536,5,56053,2.134994385,1024,5756,1
6,0,4,1048576,545960175,4,271,4194304,2,0,0,43008,0,0,0,0,10,3758096416,0,6255,0,1024,13352,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,15360,0,0,0,694610,96,3221225536,0,40000,0,1024,8,1
6,0,4,1048576,1338413227,4,271,4194304,2,4,0,12288,0,0,0,92908,27,3221225536,2,4372,0,4096,2500,1
6,0,4,1048576,1318926288,4,271,4194304,2,7,0,24576,0,0,0,0,7,3758096512,3,606400,0,4096,24576,1
2,0,4,1048576,708992537,4,33167,4194304,2,0,0,4096,0,0,0,0,6,3758096512,0,156400,0,4096,4096,1
6,0,4,1048576,1260053604,4,271,4194304,2,0,0,169984,32768,0,0,16480454,158,3221225600,6,13662,0,1024,4844,1
12,1,5,1048576,1428715047,5,258,4194304,3,0,1,4096,33088,0,0,0,43,3221225536,0,5259,0.307544105,1024,360,1
11,1,5,1048576,1368310212,5,258,4194304,2,1,1,733696,32832,0,0,871005,95,3221225536,5,98914,4.920099643,1024,6376,1
6,0,4,1048576,1209823718,4,271,4194304,2,0,0,119808,0,0,0,0,155,3221225600,0,12468,0,1024,4496,1
9,0,5,1048576,1406108120,5,258,4194304,2,0,0,421376,33088,0,0,2018102328,7,3758096416,0,15230,0.297500557,1024,512,1
2,0,4,2097152,1292577255,4,783,4194304,2,0,0,14848,32768,0,0,65973,155,3225419904,6,14348,0,1024,144,1
10,1,5,1048576,1418741828,5,259,4194304,2,0,1,16384,32768,0,0,0,23,3758096512,0,1038384,0,4096,16384,1
2,0,5,1048576,1404892693,5,33167,4194304,2,0,0,53248,32768,0,0,2027529,120,3221225536,6,70588,0,1024,8,1
8,0,4,1048576,1354237429,4,258,4194304,2,0,0,293376,34112,0,0,367465,41,3221225536,6,5339,0,1024,338,1
11,1,5,1048576,1408620493,5,258,4194304,2,1,1,38400,32832,0,0,764349,80,3221225536,5,53175,2.136651272,1024,5700,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,21504,32768,0,0,1649542,114,3221225536,6,49600,0,1024,8,1
9,0,5,1048576,1410780041,5,259,4194304,2,0,0,31744,32768,0,0,0,137,3221225536,0,16384,4.618828572,1024,7016,1
10,1,5,1048576,1391514521,5,258,4194304,2,0,1,282112,33088,0,0,2018190656,74,3221225536,0,5494,2.104846359,1024,3964,1
7,1,4,262144,1208139127,5,8462,1842479104,3,1,10,3072,1024,56,6624,30788,61,3758096480,5,24576,0,3072,4096,1
10,1,5,1048576,1402583019,5,8450,268435456,2,0,1,352768,320,8,865184,989050,1573,3221225536,0,538154,4.956856862,1024,7612,1
11,1,5,1048576,1440578985,5,259,4194304,2,0,1,876544,33024,0,0,1257035,24,3758096416,0,4096,6.246819239,1024,45056,1
6,0,4,1048576,1260053446,4,271,4194304,2,0,0,119808,32768,0,0,0,155,3221225600,6,12860,0,1024,3208,1
11,1,5,1048576,1331210753,5,258,4194304,2,1,1,649728,32832,0,0,1000414,97,3221225536,5,267017,4.895726595,1024,7524,1
11,1,5,1048576,1436742318,5,8450,268435456,2,0,1,525824,64,4,460064,927173,163,3221225536,0,280609,0.798703279,1024,1096,1
7,0,4,16000000,1121409675,4,270,4194304,2,0,0,381952,0,0,0,0,1,3791650880,0,35208,7.978082054,1024,22582,1
11,1,5,1048576,1405429348,5,258,4194304,2,0,1,99840,33024,0,0,252096,103,3221225536,0,90238,2.031465819,1024,6866,1
9,2,5,1048576,1264086709,5,35,5368709120,2,0,2,512,32768,0,0,0,2,1610612768,0,4196,0.945905618,1024,132,1
8,0,5,262144,1159494966,6,8450,4194304,3,0,1,73216,320,2,52400,127892,98,3221225536,6,17492,3.295578629,1024,1480,1
6,0,4,1048576,1016228819,4,271,4194304,2,0,0,995328,0,0,0,0,261,3221225536,0,422112,0.009845337,4096,4,1
11,1,5,1048576,1392230476,5,258,4194304,2,0,1,130048,33088,0,0,213271,105,3221225536,0,15741,2.718343888,1024,14104,1
11,1,5,1048576,1398848208,5,258,4194304,2,0,1,851456,33088,0,0,2018833040,90,3221225536,0,17389,0,1024,10010,1
11,1,5,1048576,1355724997,5,258,4194304,2,1,1,711168,32832,0,0,847268,97,3221225536,5,98210,4.605963092,1024,6846,1
2,0,4,1048576,708992537,4,33167,4194304,2,0,0,4096,0,0,0,0,6,4026531936,0,160776,0,4096,5632,1
11,1,5,4000000,1328024604,5,258,4194304,2,1,1,186368,32832,0,0,542608,63,3221225536,5,282587,2.958446588,1024,7498,1
1,9,4,1048576,1431105171,13,14,4194304,2,0,0,24576,15,0,0,0,295,3236102208,0,23926,2.410871287,4096,304,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,1953602063,96,3221225536,6,42488,0,1024,8,1
11,1,5,4000000,1343849858,5,258,4194304,2,1,1,186368,32832,0,0,493702,65,3221225536,5,288203,2.99810096,1024,7476,1
12,1,5,1048576,1439275449,5,258,4194304,2,0,1,494592,33088,0,0,681995,68,3221225536,16,66500,3.890864163,1024,7312,1
10,2,5,524288,1332736057,6,34,5368709120,2,2,2,858112,33120,0,0,932347,50,3221225536,6,5160,0.155177575,1024,72,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,309760,34112,0,0,324349,41,3221225536,6,5339,0,1024,348,1
11,1,5,1048576,1348218768,5,258,4194304,2,1,1,707584,32832,0,0,871416,101,3221225536,5,91735,4.634986255,1024,8192,1
10,2,5,1048576,1285480849,5,34,5368709120,3,0,2,28160,33088,0,0,111157,74,3221225536,0,35116,2.343602113,1024,436,1
12,1,5,1048576,1444317661,5,259,4194304,2,0,1,905216,33024,0,0,1245256,24,3758096416,0,4096,5.589698874,1024,81920,1
8,0,4,1048576,1444565885,4,258,4194304,2,0,0,2048,34112,0,0,0,1,1610612768,0,123934,0.101910426,512,12,1
6,0,4,1048576,1060194863,4,271,4194304,2,7,0,20480,0,0,0,0,3,3221225536,7,86017,0,4096,4096,1
9,0,5,1048576,1352445278,5,770,4194304,2,0,0,705536,33024,0,0,553865,8,3758096608,0,852414,4.328407728,512,3368,1
6,0,4,1048576,1232376025,4,8462,268435456,2,53,0,94208,0,0,308464,0,0,3221225536,1,236898,0,4096,2272,1
11,1,5,1048576,1419326882,5,259,4194304,2,0,1,899584,33024,0,0,913461,9,3758096416,0,114950,6.027021327,1024,40960,1
6,0,4,1048576,1260053446,4,271,4194304,2,0,0,119808,32768,0,0,0,155,3221225600,6,12860,0,1024,4496,1
10,1,5,1048576,1395676233,5,259,4194304,2,0,1,16384,33024,0,0,0,23,3758096512,0,5426288,0,4096,16384,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,21504,32768,0,0,2459427,114,3221225536,6,49600,0,1024,8,1
6,0,4,1048576,1260053532,4,271,4194304,2,0,0,308224,32768,0,0,582444,155,3221225600,6,12538,0,1024,4764,1
10,1,5,1048576,1438594507,5,258,4194304,2,0,1,75776,33088,0,0,205533,100,3221225536,0,58012,3.174084776,1024,11034,1
11,1,5,4000000,1349712831,5,258,4194304,2,1,1,312832,33792,0,0,390141,2,3221225536,5,8736,1.544076162,1024,1592,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,21504,32768,0,0,2439290,114,3221225536,6,49600,0,1024,8,1
11,1,5,1048576,1376746191,5,258,4194304,2,1,1,727040,32832,0,0,857939,98,3221225536,5,100962,4.600097593,1024,6812,1
11,1,5,1048576,1392115024,5,258,4194304,2,0,1,72192,33088,0,0,146514,105,3221225536,0,15709,2.719446465,1024,11856,1
8,0,4,1048576,1156748889,4,259,4194304,2,0,0,512000,0,0,0,0,566,3758096416,0,1171456,4.527800526,4096,32472,1
2,0,4,2097152,1329663709,4,783,4194304,2,0,0,20480,32768,0,0,259143,155,3224371328,6,17191,0,1024,140,1
8,0,4,1048576,1299813249,4,258,4194304,2,0,0,72704,33088,0,0,239382,257,3758096416,6,249856,0,1024,28,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,565760,0,0,0,0,69,3221225536,0,32264,0,1024,8,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,640795483,96,3221225536,6,42488,0,1024,8,1
11,1,5,1048576,1354456809,5,258,4194304,2,1,1,717824,32832,0,0,908429,101,3221225536,5,93365,4.77572988,1024,8192,1
1,0,4,1048576,1371381754,4,271,4194304,2,0,0,512,1,0,0,0,27,3221225536,0,9071,2.13537865,1024,2374,1
6,0,4,1048576,1394725920,4,271,4194304,2,0,0,765952,0,0,0,0,628,3758096480,0,1327291,0,4096,61359,1
5,0,4,1048576,1431926363,4,271,4194304,2,0,0,1024,0,0,0,0,7,3758096416,0,4176,3.213742154,1536,2048,1
6,0,4,1048576,1260053452,4,271,4194304,2,0,0,164864,32768,0,0,0,155,3221225600,6,12538,0,1024,3128,1
6,0,4,1048576,1354186250,4,271,4194304,2,0,0,122880,0,0,0,0,21,3758096512,0,2821168,0,4096,122880,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,21504,32768,0,0,2391421,114,3221225536,6,49600,0,1024,8,1
11,1,5,4000000,1359458432,5,258,4194304,2,1,1,185856,32832,0,0,507327,65,3221225536,5,285211,3.011842371,1024,7554,1
10,0,5,1048576,1330111204,5,258,4194304,2,0,0,489984,34112,0,0,0,172,3221225600,6,14511,0,1024,4054,1
6,0,4,1048576,1310570158,4,271,4194304,2,0,0,36864,0,0,0,0,7,3758096512,1,4554176,0,4096,36864,1
10,1,5,524288,1299588862,6,3106,4294967296,2,1,2,393216,33088,0,0,594203,257,3221225536,6,114808,0,1024,970,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,71680,0,0,0,0,119,3221225536,0,123524,0,1024,12,1
6,0,4,1048576,1344067308,4,271,4194304,2,0,0,57344,0,0,0,0,139,3221225536,0,143571,3.224733779,1024,8192,1
11,1,5,1048576,1363497175,5,258,4194304,2,1,1,747520,32832,0,0,897734,99,3221225536,5,99392,4.702540904,1024,8192,1
8,0,4,1048576,1387178066,4,8450,867172352,2,0,0,225280,256,4,414336,485033,336,3221225536,0,207170,3.964786377,4096,1516,1
6,0,4,1048576,1171434527,4,271,4194304,2,0,0,20480,0,0,0,0,51,3758096480,0,4544,0.408989779,4096,2388,1
2,0,4,1048576,708992537,4,33167,4194304,2,0,0,32768,0,0,0,417327502,11,3758096512,0,1151920,0,4096,32768,1
2,0,5,1048576,1381652372,5,33167,4194304,2,0,0,80384,32768,0,0,963568,120,3221225536,6,70588,0,1024,8,1
2,0,4,1048576,1141321837,4,271,4194304,2,0,0,43008,0,0,0,0,95,3758096480,0,19488,5.172291893,512,25860,1
8,0,5,1048576,631189800,4,35,5368709120,2,0,2,297472,32768,0,0,0,263,3221225536,0,113440,4.023586622,1024,7032,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,277504,34112,0,0,318473,41,3221225536,6,5339,0,1024,348,1
11,1,5,4194304,1445120864,5,290,4194304,2,0,1,403968,32832,0,0,1022154,518,3221225536,0,155508,2.0026911,1024,40276,1
10,0,5,1048576,1330111204,5,258,4194304,2,0,0,489984,34112,0,0,0,172,3221225600,6,14511,0,1024,4054,1
12,1,5,1048576,1438964804,5,258,4194304,2,0,1,482304,33088,0,0,634870,64,3221225536,16,67076,4.678197107,1024,6568,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,52736,0,0,0,0,3,3758096608,0,241665,0,1024,4096,1
10,1,5,1048576,1431459126,5,8450,268435456,2,0,1,183296,320,5,270272,428648,237,3489660992,0,105794,0.000744432,1024,1428,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,306688,34112,0,0,366118,41,3221225536,6,5339,0,1024,348,1
9,0,5,1048576,1404722825,5,258,4194304,2,0,0,667648,33088,0,0,2018179856,7,3758096416,0,9467,0.293594307,1024,512,1
5,0,4,1048576,32344,1,270,4194304,2,0,0,17408,0,0,0,0,112,3758096384,0,4633,2.668978485,4096,200704,1
8,0,4,1048576,1443781357,4,258,4194304,2,0,0,8192,34112,0,0,0,1,1610612768,0,68970,0.013126944,4096,12,1
11,1,5,1048576,1341832522,5,258,4194304,2,1,1,712192,32832,0,0,875138,101,3221225536,5,95751,4.641943631,1024,8192,1
11,0,4,1048576,1440695666,4,258,4194304,2,0,0,952320,34112,0,0,0,1,3758096448,0,1015818,0.098004176,1024,12,1
6,0,4,1048576,1260053446,4,271,4194304,2,0,0,119808,32768,0,0,0,155,3221225600,6,12860,0,1024,4496,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,306688,34112,0,0,372433,41,3221225536,6,5339,0,1024,348,1
6,0,4,1048576,1260053446,4,271,4194304,2,0,0,119808,32768,0,0,0,0,3221225600,6,12860,0,1024,4496,1
2,0,5,1048576,708992537,4,33167,4194304,2,0,0,47104,0,0,0,566354,342,3221225536,0,4228,0,1024,1119,1
9,0,5,1048576,1404722825,5,258,4194304,2,0,0,667648,33088,0,0,2018179856,7,3758096416,0,9467,0.293594307,1024,512,1
6,0,4,1048576,1260053446,4,271,4194304,2,0,0,119808,32768,0,0,0,155,3221225600,6,12860,0,1024,4496,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,45056,0,0,0,2168361350,96,3221225536,0,40000,0,1024,8,1
12,1,5,1048576,1398326639,5,258,4194304,2,0,1,58880,33088,0,0,202162,99,3221225536,0,21101,3.525397421,1024,5488,1
11,1,5,1048576,1392230476,5,258,4194304,2,0,1,130048,33088,0,0,213271,105,3221225536,0,15741,2.718343888,1024,14104,1
8,0,4,1048576,1395161843,4,8450,4194304,3,0,0,16896,34112,0,0,0,1,1610612768,0,262030,0.101910426,512,12,1
2,0,5,1048576,1369825851,5,33167,4194304,2,0,0,94208,0,0,0,1042597,19,3758096512,0,3167776,0,4096,94208,1
7,0,4,1048576,1055083608,4,271,4194304,2,0,0,73728,0,0,0,0,270,3758096416,0,24048,3.165088821,4096,17476,1
9,0,5,1048576,1363206312,5,258,4194304,2,0,0,575488,33088,0,0,689317,160,3221225536,0,49805,3.467323076,1024,11638,1
11,1,5,1048576,1344430372,5,258,4194304,2,1,1,49664,32832,0,0,584515,97,3221225536,5,73525,2.204046541,1024,8192,1
11,1,5,1048576,1367937290,5,258,4194304,2,1,1,707072,32832,0,0,883368,97,3221225536,5,101410,4.589085609,1024,6930,1
9,0,5,1048576,1435561982,5,8450,268435456,2,0,0,512512,320,3,1607344,13069681,2,3758096480,0,4096,3.452018437,1024,10940,1
2,0,5,1048576,1364482166,5,33167,4194304,2,0,0,94208,0,0,0,993024,18,3758096512,0,3137488,0,4096,94208,1
7,0,4,1048576,358962606,4,258,4194304,2,1,0,118784,0,0,0,0,73,3758096480,5,4502,3.51228716,1024,1948,1
